Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
73.83126938715577,18.51869301404804,0.39,5.808555,17-15-03,-0.43071288,0.41470432,-1.065304,266.0,0.0021787537,0.019873483,-0.0075340047
73.83126938715577,18.51869301404804,0.39,5.808555,17-15-03,-0.14641105,0.54687595,-1.1249621,266.0,-0.017368935,-0.025330545,-2.0362064E-4
73.83126938715577,18.51869301404804,0.39,5.808555,17-15-03,0.1905654,0.49166775,-0.31658643,266.0,0.014396058,0.031479925,-0.039909862
73.83126938715577,18.51869301404804,0.39,5.808555,17-15-03,-0.3076248,0.23784542,-0.8455255,266.0,0.015006924,-0.02349795,0.0052941665
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-03,-0.0022361875,-0.037659645,-0.8949417,266.0,0.03333288,0.02292781,-0.012420926
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-03,0.094668806,0.35736084,1.0480933,266.0,0.09075422,0.008267043,-2.0362064E-4
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-03,0.5131656,0.2576542,0.15773383,266.0,0.030889422,0.015597426,-0.008755736
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-03,-0.034479678,0.24066257,0.65709317,266.0,0.03699807,0.008267043,-0.00814487
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-03,0.19256568,0.2660036,0.09315525,266.0,-0.012482013,-0.025941411,4.07245E-4
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-04,0.25359628,0.1786604,-0.05247718,266.0,0.044328455,-0.01311324,0.018122334
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-04,0.17507339,0.08167839,0.2501847,266.0,-0.0033190334,0.008267043,-0.0020362176
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-04,-0.20836781,-0.110860825,-0.24666646,266.0,-0.011260281,-0.007004588,-0.011199197
73.83126460947096,18.5186968697235,0.22,6.268602,17-15-04,0.13887778,0.06393623,-0.44992697,266.0,-0.02836451,-0.027774006,0.0010181069
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-04,0.17902708,0.2866726,0.4208172,266.0,-0.025310185,0.022316944,-0.022194771
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-04,-0.25581193,0.34508324,-0.059337735,266.0,-2.6470795E-4,-0.034493525,0.016900606
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-04,0.30429137,0.23855972,0.7041145,266.0,0.010730867,0.018040888,-0.016696984
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-04,0.0025521219,0.45019245,0.28767598,266.0,0.04127413,0.0027692558,0.012624547
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-04,0.17090684,-0.05319214,-0.6644389,266.0,-0.00637336,0.018040888,-0.028914288
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-04,-0.2187975,-0.20895958,-0.529654,266.0,0.027835093,0.01376483,-0.0020362176
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,0.0786784,0.34960365,-0.07200256,266.0,-0.0179798,0.010710504,4.07245E-4
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,-0.37240762,-0.09991169,-0.28951195,266.0,-0.013703742,-0.008226318,-0.0020362176
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,0.22603595,-0.20965672,-0.9122032,266.0,0.018672116,0.007045313,0.004072435
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,0.30752277,0.22572803,0.52806294,266.0,0.007676541,0.015597426,-0.022805637
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,-0.08279523,0.19590664,-0.37831894,266.0,-0.00637336,-0.013724105,0.008959357
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,0.30843753,-0.0036029816,-0.3531506,266.0,-0.0045407647,0.003380121,-0.016086118
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,-0.23870295,0.19325161,0.37065703,265.0,-0.007595091,0.0039909864,0.01628974
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,0.18943095,0.20858288,0.3696546,266.0,-0.0106494175,0.011932234,-0.005701408
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,-0.17200652,0.30761242,0.114511356,266.0,0.044328455,-0.0076154536,0.014457144
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-05,0.18034929,0.5370865,0.37733752,265.0,0.061432682,0.025982136,-0.01730785
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,-0.30731502,0.2678938,0.59055126,265.0,0.03638721,-0.012502376,0.025452718
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,-0.4135578,0.74351215,-1.1366554,265.0,0.104193255,0.03331252,-0.05029457
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,1.155187,-1.2701511,-0.77242935,265.0,-0.058296908,-0.07053457,0.069435015
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,0.035522312,0.23853683,-0.20318621,265.0,-0.057075176,0.12372057,-0.12604186
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,1.7717408,-1.1612349,-0.883582,265.0,0.027224228,-0.02349795,-0.0038688146
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,-1.8764416,0.9207382,-0.61749476,265.0,0.030889422,-0.044878233,0.010791954
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,0.8666458,-1.0466394,-2.1309454,265.0,0.0980846,0.06324492,-0.08205956
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,0.12823284,-0.15108585,-2.0418396,265.0,-0.014925473,-0.07114544,0.08165232
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,0.009335756,0.66491985,0.33379355,265.0,0.043106724,-0.008226318,-0.011810061
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-06,0.95309913,0.15045357,0.07271916,265.0,-0.013092878,-0.0577064,0.038891755
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,-0.6886053,0.27525902,0.47014502,265.0,0.04493932,0.019262617,-0.051516302
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,0.17839095,5.1116943E-4,-0.4000433,265.0,0.049215376,-0.043045636,-0.0063122734
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,0.002502501,0.038229942,-0.14854103,265.0,0.057156626,-0.025330545,-0.019140445
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,0.19378236,-0.034724236,-0.3258564,265.0,0.022337306,-0.038158715,-0.008755736
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,-0.10702458,-0.020804405,0.521224,265.0,-0.03997095,-0.03754785,0.013235413
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,-0.36480665,0.16652012,-1.1970019,265.0,0.065097876,-0.03388266,-0.01975131
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,0.42879868,-0.339406,-0.25689387,265.0,-0.043025274,-0.04671083,0.027285315
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,0.5137588,0.32425976,-0.36895895,265.0,-0.07662286,-0.05343035,-0.016086118
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,0.74408257,0.44553566,0.066419184,266.0,-0.06929248,-0.09374745,0.05110906
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-07,0.24795261,0.5314245,-1.1241379,265.0,0.114577964,-0.066869386,-0.016086118
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,0.08670053,0.29996395,0.52374744,266.0,0.02966769,-0.077254094,0.002850704
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,0.05935499,0.9283714,-1.4017262,266.0,-0.0179798,-0.07603236,0.014457144
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,0.601338,0.65025234,-0.8960042,266.0,0.13351478,-0.080308415,0.011402819
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,0.0109552145,0.69736576,-0.0927887,265.0,0.08342383,-0.05037602,-0.039298996
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,0.16570094,0.3484316,-0.62518716,265.0,0.01928298,-0.05709554,-0.034412075
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,0.16751695,0.56324196,0.40453124,265.0,0.12129748,-0.10107783,-0.009366602
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,-0.9212137,0.2918558,-0.27595276,265.0,0.13717997,-0.03999131,-0.10466158
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,0.16986904,-0.13806915,0.037291884,265.0,0.057156626,-0.056484673,0.0010181069
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,0.13191241,-0.2491169,0.13783848,266.0,-8.755727E-4,-0.044878233,-0.03380121
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-08,-0.14253986,-0.059679985,0.6219477,268.0,0.015617789,-0.06381506,0.013235413
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-09,-0.25630683,-0.30889225,-1.2227801,268.0,0.013785193,-0.044878233,0.013846278
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-09,1.6062768,-0.03693199,2.2335489,266.0,-0.22750658,-0.09863438,0.08043059
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-09,-2.049965,-0.5750761,-1.9077339,265.0,-0.26232588,-0.14689273,0.121358566
73.83126502856612,18.518696995452046,0.0,6.2236047,17-15-09,-0.19369423,0.66847515,-1.8006642,265.0,0.10480412,0.068131834,-0.16513723
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-09,0.3743561,1.6133137,-2.5071158,266.0,-0.2042937,-0.22019655,0.2209296
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-09,-2.1224718,-0.18945217,-6.0990243,267.0,-0.46757662,-0.027774006,-0.051516302
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-09,-1.4193065,3.5790758,-5.1423798,268.0,-0.5243871,9.3666E-4,0.087150104
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-09,-2.291411,2.539795,-3.370381,270.0,0.6551937,0.120055385,-0.09427687
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-09,0.05437374,2.0105581,-0.14475334,270.0,0.5507357,0.0669101,-0.1413135
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-09,-1.9965062,0.82431984,-5.3761787,270.0,0.38396955,-0.059538998,-0.20606521
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-10,0.11707476,-1.5123501,8.410082,271.0,0.95451766,0.051638477,-0.1498656
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-10,0.5163642,-4.791968,6.8298974,273.0,0.3491502,0.10111856,-0.22072598
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-10,-0.8706962,-4.544372,8.089055,275.0,-0.32646674,0.07118616,0.03522656
73.83125027641654,18.518688236363232,1.16,7.8839946,17-15-10,-1.781294,-2.2723303,6.0554495,277.0,-0.6318994,0.031479925,0.06576982
73.83124474436045,18.51867247838527,1.53,8.903,17-15-10,-2.0485656,-0.07038593,2.139461,278.0,-0.45658106,-0.04671083,0.16778433
73.83124474436045,18.51867247838527,1.53,8.903,17-15-10,-1.2102484,0.047377586,1.4541788,277.0,-0.40038145,0.006434447,0.086539246
73.83124474436045,18.51867247838527,1.53,8.903,17-15-10,-1.3458135,1.4091282,-0.914291,276.0,-0.20001765,0.06446664,-0.043575056
73.83124474436045,18.51867247838527,1.53,8.903,17-15-10,-1.3468707,1.7174492,-1.3523942,276.0,-0.028975375,0.09317731,-0.12237667
73.83124474436045,18.51867247838527,1.53,8.903,17-15-10,-0.6794827,1.5364723,-0.9366736,276.0,0.010730867,0.066299245,-0.093666
73.83124474436045,18.51867247838527,1.53,8.903,17-15-10,-0.6640378,1.244627,-0.9750042,278.0,0.11518883,0.0669101,-0.08022697
73.83124474436045,18.51867247838527,1.53,8.903,17-15-11,0.38948637,0.6208401,0.24225864,279.0,0.14145604,0.03697771,-0.062511876
73.83124474436045,18.51867247838527,1.53,8.903,17-15-11,0.793174,-0.4619465,0.46428397,279.0,0.053491432,0.014375695,-0.030746885
73.83124474436045,18.51867247838527,1.53,8.903,17-15-11,0.9293397,-0.23779011,1.2727795,279.0,0.04860451,0.0076561775,-0.025859963
73.83124474436045,18.51867247838527,1.53,8.903,17-15-11,0.28369614,-0.2868185,0.47709554,279.0,0.012563462,9.3666E-4,-8.144863E-4
73.83123954758048,18.518652906641364,1.13,10.332083,17-15-11,0.2847131,-0.3095932,1.1216643,279.0,-0.038749218,-0.010058914,0.0034615695
73.83123954758048,18.518652906641364,1.13,10.332083,17-15-11,0.45962372,-1.1938496,1.9354146,279.0,-0.16275486,-0.016167566,0.019344065
73.83123954758048,18.518652906641364,1.13,10.332083,17-15-11,0.18080513,0.1531496,-2.0726638,279.0,-0.3374623,-0.022276219,0.07004588
